road,chainage,lrp,lat,lon,type,name,condition,Segment,Truck,Bus,Car,Motorbike,Bicycle,nrLanes,destination
N1,70.443,LRP072,23.4893052,91.0112778,KmPost,"Ctg 188 km,Comilla 20 km",road,17,0,0,0,0,0,6,LRP072a
N1,70.527,LRP072a,23.4890552,91.0120278,Bridge,Bridge start,road,17,0,0,0,0,0,6,LRP072b
N1,70.557,LRP072b,23.4889441,91.01225,Bridge,Bridge end,road,17,0,0,0,0,0,6,LRP073
N1,70.755,LRP073,23.488333,91.0140833,KmPost,Ctg 187 km,road,17,0,0,0,0,0,6,LRP072a_B
N1,71.156,LRP072a_B,23.48688059,91.01756669,Bridge,CHANDINA- SHAHA PARA RCC GIDER GRIDGE,C,17,0,0,0,0,0,6,LRP074
N1,71.775,LRP074,23.4846386,91.0229438,KmPost,Km post missing,road,17,0,0,0,0,0,6,LRP075
N1,72.775,LRP075,23.4827771,91.0321382,KmPost,Km post missing,road,17,0,0,0,0,0,6,LRP075a
N1,73.688,LRP075a,23.481166,91.0404441,Culvert,Box culvert,road,17,0,0,0,0,0,6,LRP076
N1,73.829,LRP076,23.4814716,91.0419719,KmPost,Ctg 184 km,road,17,0,0,0,0,0,6,LRP075a_B
N1,74.279,LRP075a_B,23.48178732,91.04633489,Bridge,CORI PAI BOX CULVERT,B,17,0,0,0,0,0,6,LRP076a
N1,74.7,LRP076a,23.4820827,91.0504167,Culvert,Box culvert,road,17,0,0,0,0,0,6,LRP077
N1,74.829,LRP077,23.4821382,91.0516944,KmPost,Km post missing,road,17,0,0,0,0,0,6,LRP076a_B
N1,75.312,LRP076a_B,23.48174983,91.05635497,Bridge,COREPAI BOX CULVERT,B,17,0,0,0,0,0,6,LRP077a
N1,75.589,LRP077a,23.4815271,91.0590278,"SideRoad,Left",Road to Khangsanagar (Z1219) left road to Barua Z1028 right,road,18,0.001,0.001,0.001,0.001,0.001,6,LRP078
N1,75.829,LRP078,23.4815549,91.0613611,KmPost,Km post missing,road,18,0,0,0,0,0,6,LRP077a_B
N1,76.481,LRP077a_B,23.48061309,91.06740977,Bridge,NIMSHAR SLAB CULVERT,A,18,0,0,0,0,0,6,LRP079
N1,76.829,LRP079,23.4801104,91.0706382,KmPost,Km post missing,road,18,0,0,0,0,0,6,LRP079a
N1,77.773,LRP079a,23.4770827,91.0789993,Culvert,Box culvert,road,18,0,0,0,0,0,6,LRP080
N1,77.829,LRP080,23.4770271,91.0794716,KmPost,Km post missing,road,18,0,0,0,0,0,6,LRP079a_B
N1,78.382,LRP079a_B,23.47767229,91.08474064,Bridge,KABILA DUBARCHAR SLAB CULVERT,C,18,0,0,0,0,0,6,LRP081
N1,78.829,LRP081,23.4781938,91.0889997,KmPost,Km post missing,road,18,0,0,0,0,0,6,LRP082
N1,79.829,LRP082,23.4775549,91.0986663,KmPost,Km post missing,road,18,0,0,0,0,0,6,LRP082a
N1,80.342,LRP082a,23.4778604,91.1036111,Culvert,Box culvert,road,18,0,0,0,0,0,6,LRP083
N1,80.829,LRP083,23.4779993,91.1055278,KmPost,Km post missing,road,18,0,0,0,0,0,6,LRP081a_B
N1,80.949,LRP081a_B,23.4781159,91.10703321,Bridge,NAZIRA BOX CULVERT,B,18,0,0,0,0,0,6,LRP083a
N1,81.801,LRP083a,23.4789438,91.1177216,Culvert,Box culvert,road,18,0,0,0,0,0,6,LRP084
N1,81.829,LRP084,23.4789716,91.1179993,KmPost,Km post missing,road,18,0,0,0,0,0,6,LRP084a
N1,81.846,LRP084a,23.4789716,91.118166,"SideRoad,Left",Road to Brahmanbaria(N102),road,19,0.001,0.001,0.001,0.001,0.001,6,LRP084b
N1,82.393,LRP084b,23.4793327,91.1234716,Culvert,Box culvert,road,19,0,0,0,0,0,6,LRP083a_B
N1,82.437,LRP083a_B,23.47940839,91.12389208,Bridge,TIPRA BAZAR BOX CULVERT,A,19,0,0,0,0,0,6,LRP085
N1,82.829,LRP085,23.4800827,91.1276382,KmPost,Km post missing,road,19,0,0,0,0,0,6,LRP083b_B
N1,82.989,LRP083b_B,23.47954492,91.12904714,Bridge,AMTOLI SLAB CULVERT,A,19,0,0,0,0,0,6,LRP086
N1,83.829,LRP086,23.4767216,91.1364441,KmPost,Km post missing,road,19,0,0,0,0,0,6,LRP087
N1,84.829,LRP087,23.4682216,91.1394441,KmPost,Km post missing,road,19,0,0,0,0,0,6,LRP088
N1,85.829,LRP088,23.4595833,91.1421386,KmPost,Km post missing,road,19,0,0,0,0,0,6,LRP088a
N1,85.897,LRP088a,23.459,91.142333,CrossRoad,Cross road Z1029,road,20,0.001,0.001,0.001,0.001,0.001,6,LRP089
N1,86.829,LRP089,23.4513056,91.1460552,KmPost,Km post missing,road,20,0,0,0,0,0,6,LRP089a
N1,87.132,LRP089a,23.448833,91.1471386,Bridge,Bridge start,road,20,0,0,0,0,0,6,LRP089b
N1,87.156,LRP089b,23.4486386,91.1472497,Bridge,Bridge end,road,20,0,0,0,0,0,6,LRP089c
N1,87.366,LRP089c,23.4469441,91.1481386,CrossRoad,Cross Road with Z1052,road,21,611,-2283,-969,-1417,-159,6,LRP088a_B
N1,87.713,LRP088a_B,23.44363396,91.14936682,Bridge,Dhanpur Bridge,C,21,0,0,0,0,0,6,LRP090
N1,87.829,LRP090,23.4425274,91.1497774,KmPost,Km post missing,road,21,0,0,0,0,0,6,LRP091
N1,88.513,LRP091,23.4373886,91.1521944,KmPost,Ctg 170 km,road,21,0,0,0,0,0,6,LRP092
N1,89.41,LRP092,23.4288882,91.1553889,KmPost,Km post missing,road,22,0.001,0.001,0.001,0.001,0.001,6,LRP093
N1,90.493,LRP093,23.4236938,91.1626944,KmPost,Ctg 168 km,road,22,0,0,0,0,0,6,LRP093a
N1,90.521,LRP093a,23.4235827,91.1629722,Bridge,Bridge start,road,22,0,0,0,0,0,6,LRP093b
N1,90.558,LRP093b,23.423416,91.1632778,Bridge,Bridge end,road,22,0,0,0,0,0,6,LRP093c
N1,91.066,LRP093c,23.4213604,91.167666,RailRoadCrossing,Rail Road Crossing,road,22,0,0,0,0,0,6,LRP092a_B
N1,91.092,LRP092a_B,23.42124877,91.16789434,Bridge,Paduar Bazar Bridge,C,22,0,0,0,0,0,6,LRP094
N1,91.493,LRP094,23.4195271,91.171416,KmPost,Km post missing,road,22,0,0,0,0,0,6,LRP094a
N1,91.583,LRP094a,23.4191382,91.1721938,CrossRoad,Left to Comilla Right to Noakhali,road,23,0.001,0.001,0.001,0.001,0.001,6,LRP095
N1,92.121,LRP095,23.4149444,91.1801382,KmPost,"Ctg 66 km,Feni 52 km",road,23,0,0,0,0,0,6,LRP095a
N1,92.632,LRP095a,23.4131111,91.1846663,Bridge,Bridge start,road,23,0,0,0,0,0,6,LRP095b
N1,92.66,LRP095b,23.4130556,91.1849163,Bridge,Bridge end,road,23,0,0,0,0,0,6,LRP096
N1,93.121,LRP096,23.4125,91.1893886,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP094a_B
N1,93.6,LRP094a_B,23.41193242,91.19390298,Bridge,Mostapur Bridge,C,23,0,0,0,0,0,6,LRP097
N1,94.129,LRP097,23.4113056,91.1988886,KmPost,Ctg 164 km,road,23,0,0,0,0,0,6,LRP098
N1,95.156,LRP098,23.4100833,91.2087778,KmPost,Ctg 163 km,road,23,0,0,0,0,0,6,LRP098a
N1,95.193,LRP098a,23.4100278,91.2090833,Culvert,Box culvert,road,23,0,0,0,0,0,6,LRP099
N1,96.173,LRP099,23.4048056,91.2165278,KmPost,Ctg 162 km,road,23,0,0,0,0,0,6,LRP099a
N1,96.345,LRP099a,23.40375,91.2176382,Bridge,Bridge start,road,23,0,0,0,0,0,6,LRP099b
N1,96.374,LRP099b,23.4035556,91.2178049,Bridge,Bridge end,road,23,0,0,0,0,0,6,LRP100
N1,97.173,LRP100,23.39821345,91.22288777,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP098a_B
N1,97.257,LRP098a_B,23.39765182,91.22342213,Bridge,Matigara Bridge,C,23,0,0,0,0,0,6,LRP101
N1,98.173,LRP101,23.3915274,91.2292493,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP101a
N1,98.183,LRP101a,23.3914441,91.2293049,Culvert,Box culvert,road,23,0,0,0,0,0,6,LRP101b
N1,99.075,LRP101b,23.385083,91.2345552,Culvert,Box culvert,road,23,0,0,0,0,0,6,LRP101c
N1,99.09,LRP101c,23.3849719,91.2346108,Culvert,Box culvert,road,23,0,0,0,0,0,6,LRP102
N1,99.173,LRP102,23.3843886,91.2351108,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP102a
N1,100.071,LRP102a,23.3779716,91.2403608,Bridge,Bridge start,road,23,0,0,0,0,0,6,LRP102b
N1,100.101,LRP102b,23.3777493,91.2405274,Bridge,Bridge end,road,23,0,0,0,0,0,6,LRP103
N1,100.173,LRP103,23.377166,91.2409163,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP101a_B
N1,100.938,LRP101a_B,23.37136478,91.24501754,Bridge,Suagazi Bridge.,A,23,0,0,0,0,0,6,LRP104
N1,101.173,LRP104,23.3695827,91.2462774,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP104a
N1,101.344,LRP104a,23.3683327,91.2471108,Culvert,Box culvert,road,23,0,0,0,0,0,6,LRP105
N1,102.248,LRP105,23.3615278,91.2515556,KmPost,"Ctg 156 km,Feni 43 km",road,23,0,0,0,0,0,6,LRP105a
N1,102.614,LRP105a,23.3586389,91.25325,Bridge,Bridge start,road,23,0,0,0,0,0,6,LRP105b
N1,102.638,LRP105b,23.3584444,91.2533333,Bridge,Bridge end,road,23,0,0,0,0,0,6,LRP106
N1,103.248,LRP106,23.3536944,91.2561389,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP104a_B
N1,103.456,LRP104a_B,23.35216368,91.25729107,Bridge,LAL BAG RCC GIDER BRIDGE,C,23,0,0,0,0,0,6,LRP106a
N1,103.935,LRP106a,23.3486386,91.2599444,Culvert,Box culvert,road,23,0,0,0,0,0,6,LRP107
N1,104.248,LRP107,23.3463608,91.2616944,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP105a_B
N1,104.753,LRP105a_B,23.34267147,91.26448564,Bridge,CHANSIRI BOXCUIVERT,A,23,0,0,0,0,0,6,LRP108
N1,105.248,LRP108,23.3390552,91.2672216,KmPost,Km post missing,road,23,0,0,0,0,0,6,LRP108a
N1,105.692,LRP108a,23.3360274,91.2700549,Bridge,Bridge start,road,23,0,0,0,0,0,6,LRP108b
N1,105.736,LRP108b,23.3357219,91.2703049,Bridge,Bridge end,road,23,0,0,0,0,0,6,LRP108c
N1,105.879,LRP108c,23.3347219,91.271166,"SideRoad,Right",Road to Harishchar (Z1046),road,24,0.001,0.001,0.001,0.001,0.001,6,LRP109
N1,106.248,LRP109,23.3321938,91.2734716,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP107a_B
N1,106.519,LRP107a_B,23.33014623,91.27487928,Bridge,MIABAZAR BOX CULVERT,A,24,0,0,0,0,0,6,LRP110
N1,107.248,LRP110,23.3246382,91.278666,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP110a
N1,107.321,LRP110a,23.324166,91.2791104,Bridge,Bridge start,road,24,0,0,0,0,0,6,LRP110b
N1,107.331,LRP110b,23.3240827,91.279166,Bridge,Bridge end,road,24,0,0,0,0,0,6,LRP109a_B
N1,108.125,LRP109a_B,23.31806969,91.28308673,Bridge,NOYA BAZER BOX CULVERT,A,24,0,0,0,0,0,6,LRP111
N1,108.248,LRP111,23.3171382,91.2836941,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP111a
N1,108.518,LRP111a,23.3149444,91.2844719,Bridge,Bridge start,road,24,0,0,0,0,0,6,LRP111b
N1,108.537,LRP111b,23.31475,91.2845552,Bridge,Bridge end,road,24,0,0,0,0,0,6,LRP111c
N1,109.135,LRP111c,23.3096389,91.2861386,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP112
N1,109.248,LRP112,23.3086944,91.2864163,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP110a_B
N1,109.289,LRP110a_B,23.30836127,91.2865787,Bridge,DOLL BARI CULVERT,B,24,0,0,0,0,0,6,LRP112a
N1,109.795,LRP112a,23.30425,91.288583,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP110c_B
N1,109.897,LRP110c_B,23.30343065,91.28897704,Bridge,DHARMA PUR SLAB CULVERT,B,24,0,0,0,0,0,6,LRP113
N1,110.248,LRP113,23.3006111,91.290333,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP111a_B
N1,110.551,LRP111a_B,23.29796753,91.29101414,Bridge,LALGORE BEZER CULVERT,A,24,0,0,0,0,0,6,LRP113a
N1,110.767,LRP113a,23.296083,91.2914997,Bridge,Bridge start,road,24,0,0,0,0,0,6,LRP113b
N1,110.781,LRP113b,23.2959719,91.2915274,Bridge,Bridge end,road,24,0,0,0,0,0,6,LRP114
N1,111.248,LRP114,23.2919163,91.2922219,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP112a_B
N1,111.509,LRP112a_B,23.28970664,91.29295847,Bridge,SUPUYA BOX CULVERT,A,24,0,0,0,0,0,6,LRP114a
N1,111.75,LRP114a,23.2876663,91.2936386,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP115
N1,112.248,LRP115,23.283583,91.2952219,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP113a_B
N1,112.469,LRP113a_B,23.28219493,91.29666551,Bridge,BOWCHI BAZAR CULVERT,B,24,0,0,0,0,0,6,LRP115a
N1,113.022,LRP115a,23.2787216,91.3002778,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP116
N1,113.248,LRP116,23.2768882,91.3011944,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP114a_B
N1,113.717,LRP114a_B,23.27301895,91.30296619,Bridge,AMAN GONG SLAB CULVERT,B,24,0,0,0,0,0,6,LRP117
N1,114.248,LRP117,23.2686382,91.3049722,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP117a
N1,114.364,LRP117a,23.2677493,91.3054722,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP117b
N1,114.641,LRP117b,23.2654444,91.3064444,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP117c
N1,114.844,LRP117c,23.2636667,91.30675,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP116a_B
N1,115.052,LRP116a_B,23.26183609,91.30702174,Bridge,RANGAMATIA (1) BOX CULVERT,B,24,0,0,0,0,0,6,LRP118
N1,115.248,LRP118,23.2601111,91.3072778,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP116b_B
N1,115.326,LRP116b_B,23.25941665,91.3073611,Bridge,RANGOWATIA 2 CULVERT,B,24,0,0,0,0,0,6,LRP118a
N1,115.404,LRP118a,23.2587222,91.3074444,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP116c_B
N1,115.525,LRP116c_B,23.25764298,91.30761565,Bridge,NOWA PARA BOX CULVERT,B,24,0,0,0,0,0,6,LRP117a_B
N1,116.074,LRP117a_B,23.25274634,91.30839264,Bridge,HARISHARDE CULVERT,B,24,0,0,0,0,0,6,LRP119
N1,116.248,LRP119,23.2511944,91.3086389,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP119a
N1,116.422,LRP119a,23.249833,91.3091944,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP119b
N1,116.608,LRP119b,23.248333,91.3098056,Bridge,Bridge start,road,24,0,0,0,0,0,6,LRP119c
N1,116.631,LRP119c,23.2481663,91.3098889,Bridge,Bridge end,road,24,0,0,0,0,0,6,LRP119d
N1,116.978,LRP119d,23.2452774,91.3110556,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP118a_B
N1,117.087,LRP118a_B,23.24439151,91.31140323,Bridge,SONAGATI BOX CULVERT,B,24,0,0,0,0,0,6,LRP120
N1,117.248,LRP120,23.243083,91.3119167,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP118b_B
N1,117.269,LRP118b_B,23.24290406,91.31197395,Bridge,BALUJURI BOX CULVERT,B,24,0,0,0,0,0,6,LRP120a
N1,117.411,LRP120a,23.2416941,91.3123611,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP118d_B
N1,117.627,LRP118d_B,23.23979203,91.31257409,Bridge,BALUZURI 2 CULVERT,A,24,0,0,0,0,0,6,LRP119a_B
N1,118.049,LRP119a_B,23.23607595,91.3129902,Bridge,KALIR BAZAR BOX CULVERT,A,24,0,0,0,0,0,6,LRP120b
N1,118.228,LRP120b,23.2344997,91.3131667,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP121
N1,118.248,LRP121,23.2343052,91.3131667,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP121a
N1,118.563,LRP121a,23.2314993,91.3132222,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP119b_B
N1,118.856,LRP119b_B,23.22891959,91.31342207,Bridge,KALIA BAZER BOC CULVERT,B,24,0,0,0,0,0,6,LRP121b
N1,119.011,LRP121b,23.2275549,91.3135278,Culvert,Box culvert,road,24,0,0,0,0,0,6,LRP120a_B
N1,119.19,LRP120a_B,23.22591845,91.31356972,Bridge,CHAUDDAGARAM BOX CULVERT,B,24,0,0,0,0,0,6,LRP122
N1,119.248,LRP122,23.2253882,91.3135833,KmPost,Km post missing,road,24,0,0,0,0,0,6,LRP120b_B
N1,119.628,LRP120b_B,23.2220339,91.31370059,Bridge,CHADDAGRAM BAZAR BOX CULVERT,A,24,0,0,0,0,0,6,LRP122a
N1,119.698,LRP122a,23.221416,91.3137222,"SideRoad,Right",Road to Bangadda (Z1045),road,25,-3757,-807,-442,-1229,-118,6,LRP122b
N1,120.026,LRP122b,23.2184993,91.3143889,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP123
N1,120.248,LRP123,23.2165556,91.3149167,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP121b_B
N1,120.634,LRP121b_B,23.21319557,91.31534974,Bridge,HAYDAR POLE BOX CULVERT,B,25,0,0,0,0,0,6,LRP123a
N1,120.966,LRP123a,23.2103056,91.3157222,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP124
N1,121.248,LRP124,23.2078889,91.3159722,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP122a_B
N1,121.567,LRP122a_B,23.20503863,91.31631673,Bridge,FALGUNCORA CULVERT,A,25,0,0,0,0,0,6,LRP124a
N1,122.019,LRP124a,23.201,91.3168049,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP125
N1,122.248,LRP125,23.1990274,91.3170549,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP123a_B
N1,122.603,LRP123a_B,23.1961888,91.31767051,Bridge,ATTOCK GRAM BOX CULVERT,A,25,0,0,0,0,0,6,LRP125a
N1,123.113,LRP125a,23.1921108,91.3185549,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP126
N1,123.248,LRP126,23.1909997,91.3192493,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP124a_B
N1,123.681,LRP124a_B,23.18743503,91.32090513,Bridge,BOSONTA PUR BOX CULVERT,C,25,0,0,0,0,0,6,LRP126a
N1,123.771,LRP126a,23.1866941,91.3212493,Bridge,Bridge start,road,25,0,0,0,0,0,6,LRP126b
N1,123.783,LRP126b,23.1866108,91.3212771,Bridge,Bridge end,road,25,0,0,0,0,0,6,LRP127
N1,124.248,LRP127,23.1826382,91.3210827,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP125a_B
N1,124.346,LRP125a_B,23.18179581,91.32087875,Bridge,BASHONTA PUR (2),B,25,0,0,0,0,0,6,LRP127a
N1,124.862,LRP127a,23.1773604,91.3198049,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP128
N1,125.377,LRP128,23.172916,91.3205271,KmPost,Ctg 133 km,road,25,0,0,0,0,0,6,LRP126a_B
N1,125.41,LRP126a_B,23.17262723,91.32057746,Bridge,NANKORA BOX CULVERT,B,25,0,0,0,0,0,6,LRP128a
N1,125.923,LRP128a,23.1681382,91.3213604,Bridge,Bridge start,road,25,0,0,0,0,0,6,LRP128b
N1,125.937,LRP128b,23.1680549,91.3213604,Bridge,Bridge end,road,25,0,0,0,0,0,6,LRP129
N1,126.377,LRP129,23.1641389,91.3214993,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP127a_B
N1,126.448,LRP127a_B,23.16351387,91.32158895,Bridge,ANDAJER BAZER BOX CULVERT,A,25,0,0,0,0,0,6,LRP129a
N1,127.169,LRP129a,23.1571667,91.3224993,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP130
N1,127.377,LRP130,23.1554167,91.3232771,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP128a_B
N1,127.673,LRP128a_B,23.15273649,91.32431788,Bridge,DIMATOLI (1) BOX CULVERT,B,25,0,0,0,0,0,6,LRP130a
N1,128.009,LRP130a,23.1496941,91.3254993,"SideRoad,Right",Road to Nangolhat (Z1048),road,25,0,0,0,0,0,6,LRP130b
N1,128.278,LRP130b,23.1480274,91.3264993,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP131
N1,128.377,LRP131,23.1471663,91.3266938,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP129a_B
N1,128.767,LRP129a_B,23.14366677,91.32666805,Bridge,DIMATOLY (2) BOX CULVERT,B,25,0,0,0,0,0,6,LRP131a
N1,128.798,LRP131a,23.1433886,91.326666,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP130a_B
N1,129.291,LRP130a_B,23.13898932,91.32635853,Bridge,JAGARNATHPUR BOX CULVERT,B,25,0,0,0,0,0,6,LRP132
N1,129.377,LRP132,23.1382219,91.3263049,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP132a
N1,129.479,LRP132a,23.1374163,91.3264716,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP131a_B
N1,129.955,LRP131a_B,23.13326397,91.32754642,Bridge,JAGOT PUR BOX CULVERT,B,25,0,0,0,0,0,6,LRP133
N1,130.377,LRP133,23.1295827,91.3284993,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP133a
N1,130.447,LRP133a,23.1290827,91.3287216,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP131b_B
N1,130.912,LRP131b_B,23.12523636,91.33038637,Bridge,HASO BOTHACH BOX CULVERT,A,25,0,0,0,0,0,6,LRP133b
N1,131.122,LRP133b,23.1234993,91.3311382,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP134
N1,131.377,LRP134,23.1213327,91.3320549,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP132a_B
N1,131.577,LRP132a_B,23.11969738,91.33281651,Bridge,FOKIR BAZAR SLAB CULVERT,B,25,0,0,0,0,0,6,LRP134a
N1,131.625,LRP134a,23.1193049,91.3329993,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP135
N1,131.653,LRP135,23.1191382,91.3330827,KmPost,"Ctg 127 km,Feni 16 km",road,25,0,0,0,0,0,6,LRP133a_B
N1,132.079,LRP133a_B,23.11582516,91.33509449,Bridge,KAKKARA CULVERT,B,25,0,0,0,0,0,6,LRP136
N1,132.653,LRP136,23.1113611,91.3378052,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP136a
N1,132.728,LRP136a,23.1108056,91.3381386,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP134a_B
N1,133.155,LRP134a_B,23.10742845,91.34004954,Bridge,Chanara Box Culvert,A,25,0,0,0,0,0,6,LRP136b
N1,133.448,LRP136b,23.1051111,91.3413608,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP137
N1,133.653,LRP137,23.1035,91.3422497,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP135a_B
N1,133.873,LRP135a_B,23.10175632,91.343163,Bridge,CHANGARPULL(II) BOX CULVERT,B,25,0,0,0,0,0,6,LRP137a
N1,134.021,LRP137a,23.1005833,91.3437774,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP135b_B
N1,134.426,LRP135b_B,23.09735125,91.34549563,Bridge,ADONCORA,B,25,0,0,0,0,0,6,LRP137b
N1,134.571,LRP137b,23.0961941,91.3461108,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP138
N1,134.653,LRP138,23.095583,91.3464441,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP136a_B
N1,134.974,LRP136a_B,23.09302984,91.34783084,Bridge,PODOYA BOX CULVERT,A,25,0,0,0,0,0,6,LRP138a
N1,135.341,LRP138a,23.0901108,91.3494163,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP139
N1,135.653,LRP139,23.0876108,91.3508889,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP136c_B
N1,135.723,LRP136c_B,23.08707537,91.35121015,Bridge,FOEALTPARA BOX CULVERT,B,25,0,0,0,0,0,6,LRP139a
N1,135.998,LRP139a,23.0849719,91.3524722,Culvert,Box culvertt,road,25,0,0,0,0,0,6,LRP137a_B
N1,136.375,LRP137a_B,23.08199095,91.35418115,Bridge,UTTOR KAIEATI CULVERT,A,25,0,0,0,0,0,6,LRP139b
N1,136.525,LRP139b,23.0808049,91.3548611,Bridge,Bridge start,road,25,0,0,0,0,0,6,LRP139c
N1,136.542,LRP139c,23.0806938,91.3549444,Bridge,Bridge end,road,25,0,0,0,0,0,6,LRP140
N1,136.735,LRP140,23.0792493,91.3558333,KmPost,Ctg 122 km,road,25,0,0,0,0,0,6,LRP137b_B
N1,136.899,LRP137b_B,23.0779647,91.3566005,Bridge,KOKALI BOX CULVERT,B,25,0,0,0,0,0,6,LRP140a
N1,137.501,LRP140a,23.0732493,91.3594167,Culvert,Box culvert,road,25,0,0,0,0,0,6,LRP141
N1,137.735,LRP141,23.0712493,91.3599722,KmPost,Km post missing,road,25,0,0,0,0,0,6,LRP138a_B
N1,137.856,LRP138a_B,23.07019818,91.3603022,Bridge,DUTHOSHA BOX CULVERT,B,25,0,0,0,0,0,6,LRP141a
N1,138.01,LRP141a,23.0688604,91.3607222,Others / Others,Start of Feni road Division / Start of Feni road Division,road,25,0,0,0,0,0,6,LRP141b
N1,138.621,LRP141b,23.0636944,91.3616389,Culvert,Box Culvert,road,25,0,0,0,0,0,6,LRP142
N1,138.639,LRP142,23.0635278,91.3616389,KmPost,Ctg 103 km,road,25,0,0,0,0,0,6,LRP142a
N1,138.869,LRP142a,23.0614722,91.3616667,"SideRoad,Right",Road to Karerhat (Z1031),road,26,0.001,0.001,0.001,0.001,0.001,6,LRP140a_B
N1,138.953,LRP140a_B,23.06074733,91.36186246,Bridge,MOHAMMAD ALI MAZAR,B,26,0,0,0,0,0,6,LRP143
N1,139.751,LRP143,23.0538611,91.3637222,KmPost,Ctg 102 km,road,26,0,0,0,0,0,6,LRP143a
N1,140.251,LRP143a,23.0479441,91.3651389,CrossRoad,Z1031,road,27,3572,3846,340,1279,398,6,LRP144
N1,140.772,LRP144,23.0449719,91.3653611,KmPost,Ctg 101 km,road,27,0,0,0,0,0,6,LRP144a
N1,140.968,LRP144a,23.0427774,91.3654444,Culvert,Box culvert,road,27,0,0,0,0,0,6,LRP144b
N1,141.304,LRP144b,23.0398052,91.3656111,RailRoadCrossing,Rail Road Crossing,road,27,0,0,0,0,0,6,LRP142a_B
N1,141.531,LRP142a_B,23.03797281,91.36567847,Bridge,FATAPUR BOX CULVERT,A,27,0,0,0,0,0,6,LRP145
N1,141.772,LRP145,23.0360274,91.36575,KmPost,Km post missing,road,27,0,0,0,0,0,6,LRP145a
N1,142.507,LRP145a,23.029416,91.3656389,Culvert,Box culvert,road,27,0,0,0,0,0,6,LRP143a_B
